match_id,team_1_batting_strength,team_2_batting_strength,team_1_bowling_strength,team_2_bowling_strength,team_1_powerplay_batting_strength,team_2_powerplay_batting_strength,team_1_death_bowling_strength,team_2_death_bowling_strength,team_1_middle_batting_strength,team_2_middle_batting_strength,team_1_middle_bowling_strength,team_2_middle_bowling_strength,team_1_batting_depth,team_2_batting_depth,team_1_bowling_depth,team_2_bowling_depth,batting_strength_diff,bowling_strength_diff,powerplay_batting_strength_diff,death_bowling_strength_diff,middle_batting_strength_diff,middle_bowling_strength_diff,batting_depth_diff,bowling_depth_diff
336000,35.53306838880609,40.94765675451546,19.466572199730095,14.201237006237005,37.24105191256831,38.23374384236453,21.310897435897438,18.921734234234233,35.54,37.1851055705301,26.698666666666668,18.09121212121212,0.6911758046207643,0.6483980995168904,0.5514963654173325,0.4453738076218223,-5.414588365709363,5.26533519349309,-0.9926919297962229,2.389163201663205,-1.6451055705300988,8.607454545454548,0.04277770510387391,0.10612255779551016
336001,39.69635990513477,40.791343130499385,19.655562540296582,18.5735,42.492938269180414,32.30185070306038,26.9375,23.609375,39.03563492063493,39.928333333333335,22.651666666666664,18.125,0.6509200808877702,0.4227745392586829,0.5046397305787668,0.5542430451463853,-1.094983225364615,1.082062540296583,10.191087566120032,3.328125,-0.8926984126984081,4.526666666666664,0.2281455416290873,-0.04960331456761857
336002,33.824931886791646,26.11547523841072,15.83385305864997,10.61960666784196,31.68116234221599,22.680752533121936,19.244530244530246,10.581427763413057,31.41158178772124,25.805144227080934,14.343910256410258,20.800549450549447,0.6542107846321987,0.6264691322107445,0.568455224843551,0.46755693132531817,7.709456648380925,5.214246390808009,9.000409809094055,8.663102481117189,5.606437560640305,-6.456639194139189,0.02774165242145421,0.10089829351823287
336003,25.856872534246616,43.89360113269112,21.653861064425772,18.770999999999997,30.956650234500703,43.413767627171886,23.593242296918767,20.332456140350878,24.540902603143984,40.255154223393355,30.417142857142856,35.96333333333333,0.6490966954171427,0.6111294259913375,0.39208986728690254,0.5378460553688591,-18.0367285984445,2.882861064425775,-12.457117392671183,3.260786156567889,-15.714251620249371,-5.546190476190475,0.037967269425805195,-0.14575618808195656
336004,39.40858662910824,36.739445529771835,15.975318181818182,16.65669570267131,37.54220864251418,36.570738636363636,24.395833333333332,19.970238095238095,37.56262337662338,34.04872727272728,17.267222222222223,24.516666666666666,0.6345667799170731,0.6771180523582574,0.5013404825737265,0.5725873643615036,2.6691410993364073,-0.681377520853129,0.9714700061505468,4.425595238095237,3.5138961038961014,-7.249444444444443,-0.042551272441184285,-0.07124688178777705
336005,41.84557782382134,44.81803875954187,16.112000000000002,16.58844190185609,44.56927556196973,34.69444444444445,26.208333333333332,29.103070175438596,41.410117679255606,39.24073459374408,12.234615384615385,18.94551282051282,0.6690365950787338,0.43730427941337435,0.4984984984984985,0.5367508179302787,-2.972460935720534,-0.4764419018560879,9.874831117525282,-2.8947368421052637,2.1693830855115266,-6.7108974358974365,0.23173231566535946,-0.0382523194317802
336006,35.05209312580885,30.538482142576722,18.203181818181818,12.199855072463768,37.11075187969925,30.039009281678773,19.226503759398497,24.508333333333333,34.010786165525296,31.523115848406547,28.50138888888889,6.979047619047618,0.5315204927879218,0.6670398018075197,0.5161333358745164,0.30119713174525997,4.51361098323213,6.00332674571805,7.071742598020478,-5.281829573934836,2.4876703171187486,21.52234126984127,-0.13551930901959786,0.2149362041292564
336007,34.95726079452188,26.87301743779144,12.782069138590877,14.429237268039028,35.42014790764791,30.779431114551084,20.56547619047619,23.371376811594203,33.576809511807355,25.37506820795951,16.377591036414564,15.946060606060607,0.6515308192366249,0.3680294559590219,0.3610852107120547,0.47566170803151697,8.08424335673044,-1.6471681294481506,4.640716793096825,-2.8059006211180133,8.201741303847843,0.43153043035395733,0.283501363277603,-0.11457649731946229
336008,30.812568200819804,38.32833820283028,14.203067938597352,21.622572062923826,29.91127697006527,37.49601715686275,20.505411255411254,35.876666666666665,28.15388927603562,35.90759019515309,16.8,25.900534188034186,0.5390778629068234,0.662840272115337,0.534804575307527,0.42655076984298224,-7.515770002010477,-7.419504124326474,-7.584740186797479,-15.371255411255412,-7.75370091911747,-9.100534188034185,-0.12376240920851367,0.10825380546454477
336009,34.99624199096574,35.208575599253386,18.514020146520146,15.562999999999999,34.90982478097622,34.0864650309985,23.69642857142857,19.69102564102564,33.22833667913626,33.316137009189646,25.304444444444446,19.076969696969694,0.678082938329538,0.6153281583098,0.5927584442169909,0.5313068566774004,-0.21233360828764347,2.951020146520147,0.8233597499777261,4.00540293040293,-0.08780033005338339,6.227474747474751,0.062754780019738,0.06145158753959046
336010,30.94369894201913,23.202293579930682,18.920454242087168,10.728704481792716,31.145288501452885,27.365812841530055,23.444540229885057,17.903466386554623,29.181981767481766,24.652761972498816,27.708666666666666,8.028398268398268,0.6645062744930392,0.5547822059209879,0.467870143810698,0.14633046973860375,7.741405362088447,8.191749760294451,3.7794756599228307,5.541073843330434,4.52921979498295,19.680268398268396,0.1097240685720513,0.3215396740720943
336011,34.5287417375522,32.12534738708202,15.968849534720647,19.40998817751953,38.18153361344538,26.79267736892737,20.639059934318553,29.983809523809523,33.650223077028144,30.79763079407447,18.902271062271062,20.083589743589744,0.6206226089714454,0.41989259178542837,0.5355564323798192,0.483052373018666,2.4033943504701796,-3.441138642798883,11.38885624451801,-9.34474958949097,2.852592282953676,-1.1813186813186825,0.20073001718601702,0.05250405936115321
336012,35.34774858216377,29.370920557603473,17.511543427460886,13.853650738459,31.10190999476714,27.32452449370553,19.74285714285714,13.195078903654485,27.374334554334553,28.3424861651825,18.888197913197914,23.104020404882473,0.2861950438120784,0.6721060337821743,0.49892057804430456,0.510217227833816,5.9768280245602945,3.6578926890018852,3.7773855010616124,6.547778239202655,-0.9681516108479471,-4.215822491684559,-0.3859109899700959,-0.011296649789511393
336013,33.79384687330319,38.34510856370756,18.31971638655462,20.1433031358885,34.17539499920291,38.99920634920635,40.45684523809524,19.41125541125541,32.40618656268184,38.267060858668415,16.96202147525677,32.73164730006835,0.6161708751623665,0.6473081780481049,0.46887234806960654,0.5695805031231866,-4.551261690404374,-1.8235867493338809,-4.823811350003439,21.04558982683983,-5.8608742959865765,-15.769625824811584,-0.03113730288573846,-0.1007081550535801
336014,28.651077906190697,22.919380150160084,14.33494005916593,15.875596993096995,33.93008805597266,24.58772994642389,17.555131362889984,18.833333333333336,29.37927002750169,23.00626820367056,16.541071428571428,22.388888888888893,0.5787155945789317,0.5409733346271588,0.5100042034864432,0.5275729654822228,5.731697756030613,-1.5406569339310643,9.342358109548769,-1.2782019704433516,6.373001823831128,-5.847817460317465,0.03774225995177294,-0.017568761995779614
336015,37.98040490184089,34.77737757171672,18.924632034632033,17.146360242475332,36.19475008989572,35.5404347826087,20.875,22.689516129032256,36.861226142278774,34.98385765160765,28.43690476190476,23.724242424242426,0.6336382469632695,0.6710359683767271,0.5838936885559859,0.5074073125921893,3.203027330124172,1.7782717921567013,0.6543153072870211,-1.8145161290322562,1.8773684906711239,4.712662337662334,-0.03739772141345754,0.0764863759637966
336016,41.14916412977356,26.761168715229868,17.96773198669141,12.162538174316307,34.56030612244898,29.54895883102405,18.92571183393266,15.868181818181817,36.56795150501673,28.18854309786633,26.29089355089355,11.217820512820513,0.2803797174631443,0.6628616656271729,0.5407846002960714,0.2857847980813335,14.387995414543692,5.8051938123751015,5.011347291424929,3.0575300157508423,8.3794084071504,15.073073038073037,-0.3824819481640286,0.25499980221473795
336017,37.49396225627155,32.81013160626177,19.23842193883923,16.697012335054502,36.87321723243753,30.014128151260504,24.846829813006284,17.970238095238095,36.29481711034343,28.646199248120304,37.19745098039216,19.19047619047619,0.6297320649944478,0.6636165838240112,0.5279615188613684,0.6003672077176933,4.6838306500097815,2.5414096037847287,6.859089081177029,6.876591717768189,7.6486178622231265,18.006974789915972,-0.03388451882956345,-0.07240568885632481
336018,33.66096010476797,33.87977001578466,22.989618747265805,17.876949579831933,34.04253082005427,30.310266981547453,43.92708333333333,21.258766233766234,31.109055872422356,29.64029034938126,23.826944444444443,28.987857142857145,0.6619691466477685,0.30930355641542495,0.38299832885699525,0.5908982035928143,-0.21880991101668457,5.112669167433872,3.732263838506814,22.668317099567094,1.468765523041096,-5.160912698412702,0.35266559023234356,-0.20789987473581906
336019,37.186852646206695,34.43237914462066,17.71014474081082,12.198095820174768,32.93560133390706,32.54278612461334,20.067429663359896,12.463069605832763,33.946928587051616,34.691538800705466,29.295825308325313,17.81850719726062,0.4213948196428735,0.6595038709287805,0.602283365180954,0.4434536021353014,2.754473501586034,5.512048920636051,0.3928152092937154,7.604360057527133,-0.7446102136538499,11.477318111064694,-0.23810905128590698,0.15882976304565266
336020,35.1118853863701,34.38900288849171,15.66160753171275,17.815801067525523,37.639627659574465,34.734313725490196,18.81946864111498,24.652380952380952,32.695552578844364,29.685036408589042,18.669484126984127,25.094920634920634,0.6453241245386195,0.5927108947907421,0.5552208712203905,0.5473728274007488,0.7228824978783877,-2.154193535812773,2.905313934084269,-5.8329123112659715,3.010516170255322,-6.425436507936507,0.05261322974787741,0.00784804381964177
336021,32.116030518237174,28.115725754950518,31.118214573268926,13.670050577440279,29.981438688999173,25.791511790459268,29.49346405228758,15.550297619047619,28.24568457686105,28.945406484962408,31.409523809523808,19.143919413919413,0.660676995140344,0.3534527708896925,0.11562565871665287,0.48455068757800845,4.000304763286657,17.448163995828647,4.189926898539905,13.943166433239963,-0.6997219081013597,12.265604395604395,0.30722422425065143,-0.3689250288613556
336022,34.135130096080324,38.322197421376515,21.138092706352992,20.80755203796034,35.29617342300461,35.61087546123565,25.467514124293785,21.722645502645506,30.713334582291274,36.5432118485939,32.55356257997767,24.557702741702744,0.5934592111440931,0.5233718650560375,0.4588184782502658,0.5651306108184979,-4.187067325296191,0.33054066839265417,-0.31470203823104015,3.74486862164828,-5.829877266302624,7.995859838274928,0.07008734608805556,-0.10631213256823213
336023,38.82893633236687,34.0757762020627,20.47733216810508,13.828411610559902,29.624170988527425,38.37916666666667,28.063706563706564,19.864285714285714,32.72792852633233,35.352611437268976,23.764163614163614,11.884702010885656,0.2805718117540885,0.5825739021221841,0.5703295453202838,0.38804132114854806,4.753160130304174,6.648920557545177,-8.754995678139245,8.19942084942085,-2.6246829109366487,11.879461603277958,-0.30200209036809555,0.18228822417173574
336024,36.999830491356,30.594006214437726,14.869740075383556,16.47691399678151,40.57551368865589,31.42139406801259,20.419811320754718,25.20073924731183,32.783095711210464,29.152445558340297,18.84627229839304,32.70492511803191,0.662248408686418,0.6248132154064181,0.5489082851394292,0.6175431494888683,6.405824276918274,-1.607173921397953,9.1541196206433,-4.780927926557112,3.6306501528701673,-13.85865281963887,0.03743519327999989,-0.0686348643494391
336025,22.4214521535069,28.695424671609572,15.763263155630804,20.54313113908637,22.905860805860808,25.856117705238443,33.172619047619044,19.638147194361615,22.938452380952384,24.721382442999374,13.592063492063492,19.396428571428572,0.5,0.6558860513064368,0.3292205036707566,0.3417779306548345,-6.273972518102674,-4.779867983455565,-2.950256899377635,13.534471853257429,-1.7829300620469901,-5.8043650793650805,-0.15588605130643685,-0.012557426984077913
336026,34.47550609950881,26.084208668189575,17.685200037071585,14.475940934065935,34.99985476448839,26.67995472837022,25.01459942084942,18.032738095238095,31.43249224125778,26.291576945286902,20.870482458717753,15.803329461866047,0.6256762222204919,0.6244749261683196,0.6070815281436455,0.5060834486692813,8.391297431319238,3.2092591030056496,8.31990003611817,6.981861325611327,5.140915295970878,5.067152996851705,0.0012012960521723404,0.10099807947436412
336027,30.921480293059457,33.29845911484263,16.360963266202397,20.546302053606215,28.427086090432866,30.913503170289857,23.72904432523998,26.385135135135137,27.182042247999682,32.33776783363656,22.503885918003565,24.003225559431634,0.676646310978165,0.5802746544421729,0.5853674687829702,0.5158798780261487,-2.3769788217831724,-4.185338787403818,-2.4864170798569916,-2.656090809895158,-5.15572558563688,-1.4993396414280689,0.09637165653599211,0.06948759075682154
336028,37.06469440222898,36.011297611024794,15.218194444444446,17.579661024599414,38.16513252768893,37.18416223927588,18.19982638888889,19.44202380952381,35.14078947368421,34.20453895752301,11.277777777777777,24.681852314352312,0.6815359571399551,0.5976200910878511,0.4602605863192182,0.5386552396367985,1.053396791204186,-2.3614665801549677,0.9809702884130544,-1.2421974206349198,0.9362505161611949,-13.404074536574536,0.083915866052104,-0.07839465331758033
336029,35.321556222384366,32.23881592795119,16.49951126291338,11.22574865519699,35.86130097053484,33.91469003380963,30.884848484848487,11.688588106462749,32.32931057491199,29.762235343633762,12.04070707070707,17.760693096377306,0.7017004532141028,0.6278822522621299,0.4377543928707194,0.5376885719367508,3.0827402944331794,5.273762607716391,1.9466109367252145,19.196260378385738,2.5670752312782312,-5.719986025670236,0.07381820095197289,-0.09993417906603141
336031,30.8621156316199,39.91273029322438,13.969150464424558,19.31961075036075,27.243451403014657,37.381834537651464,18.91034382284382,22.570784457478005,29.101026411946044,36.53119111044599,14.890632411067193,32.69161616161616,0.5761372665251987,0.594201356423065,0.49437777348135414,0.5260979143156692,-9.050614661604477,-5.35046028593619,-10.138383134636808,-3.6604406346341847,-7.430164698499944,-17.800983750548966,-0.018064089897866342,-0.03172014083431507
336032,34.401895358222795,37.47015863519705,17.37341315920321,17.35482805007883,34.317567744755245,42.8869038289297,26.522962096905758,20.274656593406593,30.46622421835034,35.13045989141358,20.57481932031336,21.24024864024864,0.618418922927825,0.6164284382244736,0.39456991515520023,0.5230432553101924,-3.068263276974257,0.018585109124380494,-8.569336084174452,6.248305503499164,-4.664235673063239,-0.6654293199352814,0.0019904847033513917,-0.12847334015499212
336033,31.64302089698508,30.32168449191452,16.662191976152503,16.328313766220013,33.66664592456416,32.587157526412355,31.937229437229437,20.520742773835554,30.70063678903483,30.185777112209998,14.139056589056588,20.918177940549857,0.6912776999356192,0.5541213934272811,0.49513940654146915,0.35673488894216454,1.3213364050705607,0.3338782099324895,1.0794883981518026,11.416486663393883,0.5148596768248339,-6.779121351493268,0.1371563065083381,0.1384045175993046
336034,30.53689988779591,28.349535775044462,14.545995068365647,11.296894736842106,34.9226171828327,28.964967252333516,22.011029411764707,20.5,30.328964590964592,30.566846405228755,14.988888888888889,8.841666666666665,0.5571050347209459,0.6712953312710713,0.5184719149857919,0.38265294048041654,2.1873641127514496,3.2491003315235414,5.957649930499187,1.5110294117647065,-0.23788181426416344,6.147222222222224,-0.11419029655012547,0.1358189745053754
336035,30.67844353519546,36.94634492773104,15.385373661204449,19.01208270143669,26.92229789642652,38.04756900813678,20.59967217711783,22.3871996996997,27.140771898861725,34.384164635486925,16.52241332241332,31.700050080638317,0.6858455172264462,0.6280887982158586,0.5091070069154755,0.559485645056707,-6.267901392535581,-3.6267090402322406,-11.125271111710262,-1.7875275225818683,-7.2433927366252,-15.177636758224995,0.05775671901058754,-0.05037863814123145
336036,32.99289373535066,36.613195842777195,16.584879112370807,19.43431704596923,35.89349110856464,34.17903020892152,19.365078236130866,30.725823283858997,26.7136942124176,35.83001624431449,26.75959083926826,19.85144189144189,0.6377985439571865,0.6684251489875139,0.5962032466655889,0.4349034358173707,-3.6203021074265322,-2.8494379335984235,1.7144608996431216,-11.36074504772813,-9.116322031896892,6.908148947826369,-0.030626605030327436,0.1612998108482182
336037,30.017472613765204,30.284467794093587,15.342689268461006,13.57446117719005,32.04960972860482,32.6023049874042,30.254960317460316,17.452455652455654,27.668853152892428,26.12535568471106,11.72219065487358,16.335780885780885,0.5510658130930626,0.6342305922922491,0.49962672461732915,0.4935807705241213,-0.266995180328383,1.7682280912709558,-0.5526952587993819,12.802504665004662,1.5434974681813678,-4.613590230907304,-0.08316477919918652,0.00604595409320785
336038,34.81067365793416,34.42235722478717,20.051729742988545,21.09977620911916,35.846270221826764,31.694898813486336,29.652418473509353,32.432039272203205,31.999213977108717,32.859483668232414,22.74216894216894,23.421869658119657,0.6295123398094156,0.6563897649218697,0.507571624179415,0.44202634031535126,0.38831643314698994,-1.0480464661306144,4.151371408340427,-2.779620798693852,-0.8602696911236976,-0.679700715950716,-0.026877425112454167,0.06554528386406377
336039,29.264589802107682,38.2240438484785,16.536961455211458,17.07832367797112,29.155381400208984,37.39263548951049,32.17629453879454,18.312372220802455,24.7806186424413,35.88742726390057,11.373849483849483,27.52467278656303,0.2730264918469453,0.6318382794463895,0.49693769122971343,0.5889093856488012,-8.95945404637082,-0.5413622227596626,-8.237254089301505,13.863922317992081,-11.106808621459269,-16.150823302713547,-0.3588117875994442,-0.09197169441908781
336040,30.904246753925452,38.375554902245916,17.202999897004904,22.02505722140945,32.91361774268407,33.136297200231276,30.202380952380953,29.815281030444964,28.320539317466988,35.432730701234945,12.483015873015873,26.75668833357408,0.6527390283583483,0.6745772168649425,0.5299909151046722,0.5119801846585441,-7.471308148320464,-4.822057324404547,-0.22267945754720841,0.3870999219359881,-7.112191383767957,-14.273672460558206,-0.021838188506594247,0.01801073044612811
392181,36.619924255536745,34.406706560434834,16.198857289107288,18.963324393234167,34.73986175115208,35.91476776964964,15.921875,33.86427738927739,34.172268759286325,31.65726949707807,19.0375,21.685384467035842,0.6581189970495676,0.6682120231367974,0.5555005554852606,0.5712097355615761,2.2132176951019105,-2.7644671041268793,-1.1749060184975662,-17.94240238927739,2.5149992622082564,-2.6478844670358406,-0.01009302608722984,-0.0157091800763155
392182,37.2628201011352,33.992849145153315,20.89155244755245,15.355040342973567,35.408887071491854,36.57263301214914,19.29992603550296,14.936538461538461,33.67238956124809,31.55334578367187,39.89503546099291,23.328185703185703,0.6714935467221292,0.6398490741871736,0.5495847635118376,0.50690272672689,3.269970955981883,5.5365121045788825,-1.1637459406572859,4.3633875739644985,2.11904377757622,16.566849757807205,0.031644472534955614,0.04268203678494764
392183,39.32320983405211,30.63208943639695,17.759912243553547,15.746702335312984,37.619841269841274,34.73457341269842,26.664579468150897,18.415521978021978,36.700751879699254,28.735993358924738,19.206502917372482,23.30233802699202,0.5,0.5778725502498313,0.5390235623730745,0.5720759096848964,8.691120397655158,2.0132099082405635,2.885267857142857,8.24905749012892,7.964758520774517,-4.095835109619539,-0.07787255024983131,-0.03305234731182194
392184,32.4550967837414,34.25638164846318,15.200401814151814,15.225977716727716,25.04035043594903,35.14175101214575,19.726488095238096,17.275,29.38577138023953,30.788012820512826,16.717077175697863,22.67383201593728,0.4252914174582402,0.6031103041331869,0.5227166818631286,0.5984703881444249,-1.8012848647217794,-0.02557590257590192,-10.101400576196717,2.4514880952380977,-1.402241440273297,-5.956754840239416,-0.17781888667494672,-0.0757537062812963
392185,34.65548713686907,32.52968927735305,18.003486914552234,18.30801415285729,32.41075226325226,33.76152777777778,36.958333333333336,17.47621753246753,32.013286335466354,30.91135059429177,21.955485605613482,25.890350902388814,0.6035243345531207,0.6529633259235328,0.6175414264425374,0.6214323204505755,2.1257978595160196,-0.3045272383050559,-1.350775514525516,19.482115800865806,1.1019357411745858,-3.9348652967753317,-0.04943899137041208,-0.003890894008038104
392186,26.181747196189093,30.92226889740013,10.831483302675185,9.148603721986074,23.85950234047795,35.382735358511226,14.768762939958592,9.015625,24.194404761904764,27.833544395653927,13.142699849170437,15.942132898786891,0.20569281540038786,0.6455117942327666,0.49726067305401545,0.3177197006571322,-4.740521701211037,1.6828795806891108,-11.523233018033277,5.753137939958592,-3.6391396337491635,-2.7994330496164537,-0.43981897883237875,0.17954097239688327
392188,33.92381447437419,26.95076363100011,14.718387351087586,21.932447151391337,31.056215358433345,26.08310625185625,18.383653846153848,23.061507936507937,31.175720633879553,27.422746686203986,15.142735042735044,43.831914893617025,0.6751934367337338,0.6384284482695568,0.4863955830150364,0.5017547148214692,6.973050843374079,-7.214059800303751,4.973109106577095,-4.677854090354089,3.7529739476755672,-28.68917985088198,0.03676498846417697,-0.01535913180643278
392189,35.58639148831704,31.00964914023795,18.433331743878405,16.693990637749728,34.12840128621379,33.81763380253094,29.465888278388277,15.999873353596758,31.952770279031235,29.46319368452845,26.892945324197758,25.34603174603175,0.6505834660671974,0.5567396043063328,0.6267759918777407,0.4793602035686336,4.57674234807909,1.739341106128677,0.3107674836828451,13.46601492479152,2.489576594502786,1.5469135781660093,0.09384386176086457,0.14741578830910707
392191,29.799367298959574,27.849229863177957,12.492510905773097,19.113094114691382,33.63699494949495,28.48188902604788,15.288194444444445,14.149965659340658,26.788313000702022,25.617511669566966,19.554442577030812,40.98045579645579,0.5153263061136116,0.6209161178518559,0.5551415790448258,0.47762958043666115,1.9501374357816168,-6.620583208918285,5.155105923447067,1.1382287851037862,1.1708013311350562,-21.42601321942498,-0.10558981173824422,0.0775119986081646
